SPY,EFA,EEM,TLT
189.134048,43.290764,28.326397,96.490608
190.562302,43.660507,28.604822,96.730125
190.934479,43.768349,29.038857,96.698235
191.038376,43.614288,28.727667,96.322952
191.748154,43.745247,28.866877,96.466675
190.847946,43.514149,28.981531,97.177292
191.220169,43.791451,29.022472,97.584496
190.761414,43.745247,29.071606,96.003571
190.060181,43.575775,28.727667,94.989891
190.155426,43.683613,28.760422,95.685951
191.298035,44.114986,28.997908,95.581947
191.903992,44.41539,29.153496,95.509956
194.414246,45.07785,29.644852,96.326027
194.890289,45.039337,29.775879,95.189949
196.067505,45.231907,29.620277,94.005836
195.842484,45.031639,29.423744,94.181877
197.149506,45.516926,29.751305,94.517883
195.522217,44.846771,28.866877,93.461815
196.327209,44.746624,28.916014,93.9338
195.943268,44.777431,28.784988,93.717827
196.369888,44.708115,28.588446,94.725883
197.127396,44.862175,28.686716,94.253906
196.578842,44.874622,28.567444,94.669922
196.239288,44.773445,28.227848,94.500656
196.526596,44.89019,28.393505,94.693169
197.014206,44.835709,28.51775,94.388298
195.385941,44.664494,28.733099,95.078186
195.342438,44.773445,29.205217,95.415085
194.628479,44.929104,28.998156,95.559464
196.11734,45.209278,29.346024,95.968597
197.284088,45.722927,29.569662,96.33754
197.127396,46.112061,29.892693,97.845581
197.832642,45.956409,29.768456,96.947197
197.179596,45.886356,29.743601,97.725266
197.179596,45.894146,29.917542,97.661118
197.736908,46.135406,30.273705,97.989998
197.240585,46.205452,30.406237,97.773361
197.693314,46.376682,30.381386,97.308121
196.996765,46.205452,30.364826,98.326851
197.432144,46.073143,30.19916,97.067497
196.700745,45.956409,30.108051,96.401749
197.423492,46.221016,30.166025,96.209206
196.909714,46.337761,30.613297,97.171799
198.172256,46.454498,30.80381,96.505959
199.887512,46.937016,31.143402,95.294815
199.678528,46.750225,31.010878,95.615601
199.365112,46.672401,31.035723,95.960533
198.128677,46.337761,30.87007,95.671806
198.111282,46.407803,30.928051,96.33754
198.189651,46.594574,30.944613,95.74189
198.320221,46.617931,31.077135,95.701714
199.687241,46.804718,31.267641,95.661491
199.330261,46.470066,31.193104,96.240295
199.338959,46.423367,31.035723,96.947693
199.600159,46.501198,31.226225,98.266052
200.784378,46.695766,31.367037,97.132629
201.576691,46.804718,31.656937,97.076317
202.673782,46.991493,31.756329,96.770813
203.483521,46.921455,31.789465,96.07148
204.545822,47.100456,32.04623,95.629349
204.371643,47.2094,31.930267,96.151878
204.693802,47.084888,31.797745,96.72261
205.912781,47.240547,32.145626,96.553772
205.729935,47.240547,32.245014,96.714584
205.869263,47.341721,32.253296,97.004005
206.130432,46.999283,31.87229,98.081192
206.452637,47.030411,31.772892,97.50238
205.89537,46.960373,31.466438,97.864113
208.777405,47.450672,31.955122,96.224258
207.462662,47.139362,31.391882,95.87796
207.593246,47.419537,31.632092,96.127602
206.975052,47.271671,31.648649,95.668549
206.356857,47.108246,31.681787,95.378525
205.973709,46.937016,31.383604,94.863091
206.234879,47.11602,31.135117,94.10601
206.957642,47.512932,31.483002,94.436249
207.062149,47.761982,31.921988,93.84021
206.26976,47.396191,31.739765,94.291267
208.054718,48.073284,32.568054,95.443001
207.645462,48.306767,32.766838,94.959747
207.280838,48.431274,32.708855,95.555779
207.053436,48.330109,33.089863,95.96653
204.395035,48.112194,32.725414,96.763947
204.875961,48.119984,32.88279,97.150551
204.657349,48.228939,32.891075,97.01355
204.508698,48.36124,32.9739,97.35994
204.298767,48.48576,32.88279,97.80291
205.785461,48.719238,32.9739,97.150551
205.977814,48.719238,33.031879,97.730423
206.633698,48.548027,32.857941,96.941147
206.15271,48.477982,32.626022,97.222992
205.794189,48.407936,32.808247,98.203636
205.925323,48.392376,32.824818,97.670937
205.313232,48.135544,32.725414,97.969589
205.890335,48.14333,32.667435,97.824341
205.680511,48.112194,32.609459,97.428825
205.802933,48.057716,32.476936,97.880829
205.558075,48.283417,32.40239,98.80899
204.657349,48.244499,32.559765,99.349777
203.328125,47.933193,32.418945,99.65654
205.129593,48.228939,32.758549,99.349777
204.517471,48.011024,32.344406,100.649269
204.141403,47.816456,32.145626,100.100388
205.802933,48.197807,32.543194,99.713028
205.147034,48.228939,32.543194,99.713028
207.403244,49.450806,33.007038,99.220688
208.610031,49.801033,33.29694,98.026077
208.478882,49.660942,33.172699,98.566879
208.653778,49.707642,33.13129,98.534576
208.199005,49.653164,33.180965,98.752533
208.723724,49.855499,33.371479,97.931564
208.802444,50.112339,33.611675,98.433022
208.548813,50.011158,33.388042,98.497765
208.793701,50.485897,33.01532,98.012436
209.615692,51.046246,33.288647,98.101418
209.580719,50.664894,33.280369,97.567589
209.388336,50.540375,33.702789,97.559532
209.764374,50.618202,33.92643,97.446304
209.335907,50.49369,34.000973,97.446304
208.986115,50.773865,34.141781,98.182274
210.140427,51.030689,34.489658,97.915398
209.948013,51.357548,34.522789,98.279335
206.222717,50.773865,33.934708,99.710953
207.053436,50.859451,33.371479,99.82415
208.400162,51.450943,34.083817,100.058769
209.458313,51.513206,34.116932,99.783775
209.921768,51.520988,34.150066,99.112434
210.411484,51.552116,34.282585,99.670555
211.41716,51.552116,34.448257,99.702866
211.373428,51.404259,34.572498,99.872726
211.189804,51.349773,34.390266,100.366104
211.137314,51.412018,34.125225,100.616829
212.81636,51.746685,34.415115,100.627396
213.524673,52.314804,34.58905,101.818855
213.36731,52.026852,34.547646,101.18663
212.685181,51.87899,34.564205,101.737816
213.078735,51.89455,34.522789,101.251518
213.183624,51.801155,34.729858,100.984039
212.860092,51.606602,34.464821,100.830009
212.81636,51.412018,34.282585,100.797607
213.856995,51.808933,34.448257,100.813805
213.585907,51.77002,34.439957,102.369995
213.174927,51.233028,34.083817,102.207924
213.221481,51.668854,34.141781,102.41053
214.996552,51.87899,34.48138,102.26461
213.5466,51.461422,34.100266,103.180588
213.493866,51.398144,34.175163,103.391296
213.397232,51.390232,34.349911,103.618225
213.652084,51.516769,34.53297,103.56958
213.792664,51.603767,34.865818,103.958633
212.070328,51.595871,34.45808,102.848244
213.968414,52.04665,34.72435,102.507828
212.08786,51.532585,34.28334,101.648659
212.483337,51.56422,34.441433,101.413567
212.843613,51.500969,34.641148,101.087097
213.335724,51.500969,34.574581,101.111465
211.384888,51.27161,34.158516,100.27491
212.755753,51.279507,34.225098,99.673882
212.984238,51.406052,34.549606,99.820023
212.82605,51.524685,34.832535,99.990639
214.425354,51.935932,35.506554,100.680977
214.78569,52.086197,35.681297,100.04747
215.787445,52.449993,36.130646,100.169312
215.761078,52.347179,35.964214,100.445465
215.87532,52.394634,36.072388,101.322624
217.044098,52.623978,36.371952,101.363243
217.140732,52.837509,36.330349,101.655647
216.947372,52.631889,36.305378,102.086128
216.894699,52.489532,36.413555,101.688118
217.42189,52.560711,36.322029,100.364258
217.43074,52.884964,36.621597,100.526688
217.228622,52.766335,36.421886,100.031242
216.973785,52.821697,36.405235,100.624138
216.850769,52.932426,36.44685,100.745964
217.334076,53.225033,36.555027,101.453308
217.439514,53.24876,36.58831,101.510307
217.017746,53.280403,36.438522,102.560295
217.413132,53.35157,36.571663,101.689369
217.817368,53.375298,36.821308,101.803314
217.281326,53.090588,36.82962,101.437027
217.272568,53.003578,36.496769,101.990524
214.205658,52.252274,35.631371,102.861465
214.522064,52.157364,35.714581,102.91024
216.648621,52.536991,36.080719,102.381218
216.622238,52.497429,36.122318,101.949837
217.000153,52.797974,36.496769,102.32428
213.616913,52.204826,36.030785,103.089386
213.283005,52.347179,36.338669,103.064941
213.449951,52.331364,36.471813,103.317276
215.682022,52.584438,36.879547,102.918449
214.908707,52.592346,37.054287,103.618477
214.407837,52.473709,37.170784,103.235909
214.908707,52.790058,37.387146,103.634773
214.917526,52.790058,37.254002,103.569618
215.163528,52.576538,37.187435,103.903343
216.182922,52.505348,37.245682,103.870819
217.483444,52.908691,37.303932,104.180077
217.791,52.979858,37.578529,103.383224
216.226807,52.623978,37.087578,105.022667
216.964951,52.948235,37.328888,104.378311
216.938614,53.383213,37.603489,105.446831
216.683807,53.391117,37.353867,105.21843
218.994919,53.81028,37.853127,103.962326
219.733093,53.976357,37.81152,103.415833
219.838486,53.683735,37.611809,103.008041
219.768234,53.778641,37.711662,103.432182
220.064056,53.826084,37.93634,103.472931
220.532135,53.89727,38.069477,102.87748
220.752914,54.150345,38.152695,102.624664
220.832336,54.031723,37.977943,102.69812
220.240707,53.921001,37.977943,102.640923
220.284836,54.087082,37.761589,102.934616
219.834442,53.778641,37.120861,103.579002
219.966919,53.660004,37.021019,103.391365
220.823547,53.699547,36.887867,101.833481
221.088501,53.841908,36.862904,101.531685
221.865631,54.15826,37.287285,101.760078
222.828247,54.110802,37.295612,101.57373
223.30513,54.292698,37.88641,101.671829
223.570068,54.189888,37.878094,101.679955
224.894714,54.15826,38.161007,101.295891
224.638611,54.118717,37.969616,101.009804
224.2677,54.134525,37.944656,101.328552
224.859375,54.64859,38.319103,101.491997
225.212616,54.783028,38.493855,101.688141
224.877045,54.735584,38.477222,102.121323
225.150848,55.020298,38.826714,102.856888
225.45108,54.980759,38.801743,102.783363
225.610046,54.83839,38.602039,102.914116
225.830811,54.996571,38.693569,102.235771
225.892609,54.909569,38.352398,102.415581
227.058334,54.83839,38.493855,101.328552
226.175247,54.719765,38.185978,101.508385
226.572586,54.806747,38.185978,100.879044
225.45108,54.593231,38.102764,100.396828
225.742493,54.585316,37.844807,100.061768
227.588287,54.711857,38.394012,100.72377
226.740417,54.83839,38.152695,101.688141
227.093674,55.067738,38.510506,101.72084
227.393921,55.123108,38.710213,102.173744
227.482254,55.289185,38.760139,102.624252
228.24173,55.202202,38.560429,102.902725
228.594971,55.281281,38.993122,103.287659
228.436035,55.075642,38.743492,103.721733
228.82457,55.257553,38.926563,103.492393
227.994492,54.941204,38.685246,103.197563
227.923828,54.790947,38.518829,101.64138
228.135712,54.561584,38.435616,101.854355
227.605942,54.522057,38.177658,102.542351
226.466675,54.261066,37.977943,103.656227
228.391861,54.696037,38.768459,102.755272
227.720673,54.498333,38.959843,103.516945
228.109238,54.616955,39.159561,103.476074
229.601669,55.028206,39.683784,103.803635
229.398621,55.178467,39.783653,104.139412
229.928482,55.629261,39.700432,103.852791
229.813721,55.297089,39.117954,103.70536
232.145111,55.613426,39.409187,103.844604
232.003815,55.392006,38.78511,102.820793
234.034988,55.447357,38.360722,102.476845
233.549316,55.225914,38.144367,103.859718
233.266693,55.028206,38.219261,103.908936
232.427673,54.909569,38.194294,104.42598
232.471848,54.798847,37.678379,104.787125
233.204849,54.941204,37.78656,103.966393
234.476517,55.233818,38.227585,103.974579
235.183029,55.376175,38.418972,103.761223
235.598053,55.447357,38.161007,103.720192
235.571609,55.6609,38.618679,104.499855
234.609009,55.352459,38.335762,104.943069
236.562683,55.336643,38.418972,105.336975
238.062744,55.99305,38.851665,104.376755
237.148514,55.787659,38.6464,103.022568
237.024261,55.691738,38.697086,101.881828
237.512466,55.891552,38.9505,102.475609
237.450317,56.035412,39.279953,102.615402
237.166214,56.019424,39.246159,102.919739
237.281693,56.123329,39.34753,104.260277
237.769867,56.1553,39.617844,104.169838
236.873352,56.195263,39.80368,104.334305
238.56871,56.610878,40.555492,103.207558
240.077759,56.882614,40.944061,103.701027
241.0896,57.506035,41.146797,103.684601
242.696259,57.825726,41.501583,103.388481
243.140076,57.809757,41.501583,103.322716
243.690399,57.873692,41.43401,101.941017
243.317566,57.761799,41.172146,101.817688
245.092819,58.161423,41.425575,102.237099
246.690582,58.744877,41.822586,102.40979
245.847336,58.688919,41.662086,102.837486
248.190674,58.992638,42.211163,102.69767
247.773453,58.920704,42.261852,101.743607
248.900772,59.248394,42.608177,101.209061
250.924591,59.552124,42.853161,101.307747
251.457123,59.743927,43.055889,101.743607
251.359451,59.847847,43.419128,101.192589
251.466034,59.616043,43.393784,102.023293
254.377548,60.143559,43.993546,101.644974
252.690872,59.592083,43.326202,100.93763
250.09906,59.096539,42.73489,100.345528
250.223343,59.016621,43.106571,100.93763
249.93927,59.18446,42.523712,99.474815
244.498215,57.985592,41.43401,98.55175
234.272644,55.555866,39.981075,99.483032
238.888229,56.650826,41.281952,98.864922
237.592392,56.051399,39.981075,97.925392
228.680542,54.588772,38.595715,97.818245
232.115677,54.820549,39.212368,97.200134
235.524139,55.659756,39.829018,97.628693
236.109955,55.49192,40.133118,98.065498
239.296555,56.47501,41.138351,96.977623
242.349991,56.826675,41.983082,97.307274
242.421036,57.082432,41.847927,97.834702
240.903198,56.546936,41.27351,97.406197
239.704941,56.2752,41.239719,96.211128
240.015549,56.570911,41.265064,96.499596
243.841293,57.018494,41.999977,97.356697
246.672836,57.553989,42.388554,97.389664
243.592682,56.698795,41.155247,97.249565
241.125061,56.163288,40.563942,97.867676
237.618988,55.220181,40.487907,98.535751
238.843933,55.48394,40.656857,97.734711
241.604477,55.779655,40.715988,97.470512
242.216934,56.107342,41.096115,97.561363
242.128143,56.091366,41.138351,97.453972
243.299774,56.211254,41.146797,98.015533
247.533798,56.570911,42.025318,97.371384
247.22316,56.634857,42.126686,97.932915
245.625443,56.259197,41.746559,98.428444
244.365021,56.395065,41.81414,99.295517
244.098648,56.363102,41.662086,99.295517
244.363373,56.323147,41.569168,98.940414
241.057098,55.867577,41.121456,98.626617
241.46698,55.859573,41.577614,98.23024
241.003632,55.947498,41.822586,98.337585
234.979156,54.90847,40.428791,99.312057
229.970718,54.301044,39.609386,99.237709
236.262497,55.276123,40.893387,98.857834
232.243271,54.868504,40.150021,99.914871
231.557037,55.188217,39.947289,100.179138
234.515717,55.691738,40.783566,100.666367
229.453842,54.924461,40.048645,100.865005
232.39473,55.276123,40.445675,100.087051
234.881119,55.467945,40.462574,99.880211
236.734802,55.835602,40.563942,99.135376
231.459015,55.467945,39.769894,100.21949
232.599716,55.923523,39.812141,100.385002
236.298096,56.522964,40.589287,100.202934
235.059418,56.307163,40.606167,100.558792
236.993179,56.522964,40.589287,99.82225
236.298096,56.578911,40.183811,100.05397
238.240982,56.666832,40.234497,100.087051
240.789703,56.922577,40.318966,100.360199
240.967911,57.218307,40.665302,99.557411
239.631134,57.002495,40.428791,98.746361
237.599228,56.786713,39.921944,98.03466
237.563614,56.714794,39.600945,98.059502
234.364258,56.482986,39.415108,97.61261
234.943558,56.387089,39.111,96.958847
237.331924,56.666832,39.676964,97.637413
237.554718,56.722763,39.921944,98.390518
235.727753,56.53894,39.634731,98.564346
236.146652,56.339127,39.440441,98.209305
234.560318,56.315147,39.127888,98.101532
234.043457,56.490978,39.043419,98.54113
237.073456,56.690804,39.220825,98.690407
237.875549,56.698795,38.992741,98.532791
237.875549,56.706795,39.212368,98.441566
240.174774,56.842663,39.288391,97.852699
242.420563,57.21032,40.10778,98.640656
243.160248,57.362183,40.040199,98.889435
243.276138,57.466057,40.090893,98.366943
241.600662,57.050461,39.263054,97.247238
242.616638,57.130386,39.854359,96.874031
